date,year,month,day,time,season,time_period,borough,location_type,event_type,category,attendance,kids_friendly,senior_friendly,adults_only
2021-10-30,2021,Oct,30,13:00:00,Fall,Afternoon,Bronx,Recreation Center,Community Based Event,Family Festival,300,TRUE,FALSE,FALSE
2021-10-29,2021,Oct,29,17:00:00,Fall,Afternoon,Bronx,Recreation Center,Local Event,Arts/Culture,90,TRUE,FALSE,FALSE
2021-10-27,2021,Oct,27,11:00:00,Fall,Morning,Manhattan,Recreation Center,Community Based Event,Family Festival,86,TRUE,FALSE,FALSE
2021-10-28,2021,Oct,28,11:00:00,Fall,Morning,Manhattan,Recreation Center,Community Based Event,Family Festival,17,TRUE,FALSE,FALSE
2021-10-28,2021,Oct,28,19:00:00,Fall,Night,Manhattan,Recreation Center,Community Based Event,Mobile Unit,75,TRUE,TRUE,FALSE
2021-10-29,2021,Oct,29,11:00:00,Fall,Morning,Manhattan,Recreation Center,Community Based Event,Family Festival,300,TRUE,FALSE,FALSE
2021-10-29,2021,Oct,29,15:00:00,Fall,Afternoon,Manhattan,Recreation Center,Community Based Event,Family Festival,75,TRUE,TRUE,FALSE
2021-10-29,2021,Oct,29,17:00:00,Fall,Afternoon,Manhattan,Recreation Center,Community Based Event,Family Festival,107,TRUE,FALSE,FALSE
2021-10-29,2021,Oct,29,18:00:00,Fall,Night,Manhattan,Recreation Center,Community Based Event,Arts/Culture,10,TRUE,TRUE,FALSE
2021-10-30,2021,Oct,30,12:00:00,Fall,Afternoon,Manhattan,Recreation Center,Community Based Event,Family Festival,85,TRUE,FALSE,FALSE
2021-10-30,2021,Oct,30,13:00:00,Fall,Afternoon,Manhattan,Recreation Center,Community Based Event,Family Festival,113,TRUE,TRUE,FALSE
2021-10-30,2021,Oct,30,11:00:00,Fall,Morning,Manhattan,Recreation Center,Community Based Event,Family Festival,113,TRUE,TRUE,FALSE
2021-10-22,2021,Oct,22,19:00:00,Fall,Night,Staten Island,Recreation Center,Community Based Event,Mobile Unit,50,TRUE,TRUE,FALSE
2021-11-09,2021,Nov,9,13:00:00,Fall,Afternoon,Bronx,Recreation Center,Community Based Event,Performance,13,FALSE,FALSE,TRUE
2021-11-19,2021,Nov,19,18:00:00,Fall,Night,Bronx,Recreation Center,Community Based Event,Arts/Culture,12,FALSE,FALSE,TRUE
2021-09-18,2021,Sep,18,10:45:00,Fall,Morning,Bronx,School,Local Event,Nature,60,TRUE,TRUE,FALSE
2021-06-03,2021,Jun,3,15:00:00,Summer,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,20,TRUE,TRUE,FALSE
2021-06-01,2021,Jun,1,18:00:00,Summer,Night,Bronx,Playground,Community Based Event,Mobile Unit,10,TRUE,TRUE,FALSE
2021-06-02,2021,Jun,2,15:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,19,TRUE,FALSE,FALSE
2021-06-01,2021,Jun,1,14:30:00,Summer,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-06-04,2021,Jun,4,15:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,12,FALSE,FALSE,TRUE
2021-06-04,2021,Jun,4,15:00:00,Summer,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,25,TRUE,TRUE,FALSE
2021-06-02,2021,Jun,2,07:00:00,Summer,Morning,Bronx,Park,Agency Produced Event,Arts/Culture,16,TRUE,TRUE,FALSE
2021-06-05,2021,Jun,5,15:00:00,Summer,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,15,TRUE,TRUE,FALSE
2021-06-09,2021,Jun,9,17:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,90,TRUE,TRUE,FALSE
2021-06-09,2021,Jun,9,15:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,12,TRUE,FALSE,FALSE
2021-06-05,2021,Jun,5,17:30:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,12,TRUE,TRUE,FALSE
2021-06-08,2021,Jun,8,15:00:00,Summer,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,40,TRUE,TRUE,FALSE
2021-06-09,2021,Jun,9,19:00:00,Summer,Night,Bronx,Park,Agency Produced Event,Arts/Culture,0,TRUE,TRUE,FALSE
2021-06-10,2021,Jun,10,15:00:00,Summer,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,55,TRUE,TRUE,FALSE
2021-06-11,2021,Jun,11,15:00:00,Summer,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,61,TRUE,TRUE,FALSE
2021-06-11,2021,Jun,11,15:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,14,FALSE,FALSE,TRUE
2021-06-15,2021,Jun,15,18:00:00,Summer,Night,Bronx,Playground,Community Based Event,Mobile Unit,15,TRUE,TRUE,FALSE
2021-06-15,2021,Jun,15,15:00:00,Summer,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,32,TRUE,TRUE,FALSE
2021-06-15,2021,Jun,15,18:00:00,Summer,Night,Bronx,Recreation Center,Local Event,Arts/Culture,50,TRUE,TRUE,FALSE
2021-06-16,2021,Jun,16,15:00:00,Summer,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,24,TRUE,TRUE,FALSE
2021-06-15,2021,Jun,15,15:00:00,Summer,Afternoon,Bronx,Playground,Local Event,Academic/Out of School time,15,TRUE,FALSE,FALSE
2021-06-12,2021,Jun,12,01:00:00,Summer,Midnight,Bronx,Playground,Community Based Event,Mobile Unit,180,TRUE,TRUE,FALSE
2021-06-12,2021,Jun,12,04:00:00,Summer,Midnight,Bronx,Other,Community Based Event,Mobile Unit,65,TRUE,TRUE,FALSE
2021-06-16,2021,Jun,16,15:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,16,TRUE,FALSE,FALSE
2021-06-16,2021,Jun,16,17:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,19,TRUE,TRUE,FALSE
2021-06-16,2021,Jun,16,18:00:00,Summer,Night,Bronx,Playground,Community Based Event,Mobile Unit,48,TRUE,TRUE,FALSE
2021-06-18,2021,Jun,18,15:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,0,FALSE,FALSE,TRUE
2021-06-16,2021,Jun,16,19:00:00,Summer,Night,Bronx,Park,Agency Produced Event,Arts/Culture,34,TRUE,TRUE,FALSE
2021-06-13,2021,Jun,13,01:00:00,Summer,Midnight,Bronx,Park,Community Based Event,Mobile Unit,340,FALSE,TRUE,FALSE
2021-06-17,2021,Jun,17,15:00:00,Summer,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,5,TRUE,TRUE,FALSE
2021-06-17,2021,Jun,17,19:00:00,Summer,Night,Bronx,Other,Community Based Event,Mobile Unit,45,TRUE,TRUE,FALSE
2021-06-18,2021,Jun,18,00:00:00,Summer,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,125,TRUE,TRUE,FALSE
2021-06-18,2021,Jun,18,15:00:00,Summer,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,19,TRUE,TRUE,FALSE
2021-06-19,2021,Jun,19,15:00:00,Summer,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,63,TRUE,TRUE,FALSE
2021-06-19,2021,Jun,19,00:00:00,Summer,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,60,TRUE,TRUE,FALSE
2021-06-22,2021,Jun,22,19:00:00,Summer,Night,Bronx,Playground,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-06-19,2021,Jun,19,19:00:00,Summer,Night,Bronx,Park,Agency Produced Event,Arts/Culture,27,TRUE,TRUE,FALSE
2021-06-05,2021,Jun,5,19:00:00,Summer,Night,Queens,Playground,Community Based Event,Arts/Culture,75,TRUE,TRUE,FALSE
2021-06-23,2021,Jun,23,15:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,11,TRUE,FALSE,FALSE
2021-06-22,2021,Jun,22,15:00:00,Summer,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-06-14,2021,Jun,14,19:00:00,Summer,Night,Queens,Playground,Community Based Event,Mobile Unit,85,TRUE,TRUE,FALSE
2021-06-24,2021,Jun,24,04:00:00,Summer,Midnight,Bronx,Playground,Community Based Event,Mobile Unit,180,TRUE,TRUE,FALSE
2021-06-23,2021,Jun,23,19:00:00,Summer,Night,Bronx,Park,Agency Produced Event,Arts/Culture,10,TRUE,TRUE,FALSE
2021-06-25,2021,Jun,25,15:00:00,Summer,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,15,TRUE,TRUE,FALSE
2021-06-25,2021,Jun,25,15:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,9,FALSE,FALSE,TRUE
2021-06-24,2021,Jun,24,17:00:00,Summer,Afternoon,Bronx,Other,Community Based Event,Mobile Unit,126,TRUE,TRUE,FALSE
2021-06-23,2021,Jun,23,15:00:00,Summer,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,21,TRUE,TRUE,FALSE
2021-06-24,2021,Jun,24,21:00:00,Summer,Night,Manhattan,Recreation Center,Community Based Event,Performance,60,TRUE,TRUE,FALSE
2021-06-26,2021,Jun,26,01:05:00,Summer,Midnight,Bronx,Playground,Community Based Event,Mobile Unit,210,TRUE,TRUE,FALSE
2021-06-26,2021,Jun,26,17:00:00,Summer,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,52,TRUE,TRUE,FALSE
2021-06-19,2021,Jun,19,01:05:00,Summer,Midnight,Bronx,Park,Community Based Event,Mobile Unit,110,TRUE,TRUE,FALSE
2021-06-25,2021,Jun,25,00:00:00,Summer,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,78,TRUE,TRUE,FALSE
2021-06-26,2021,Jun,26,00:00:00,Summer,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,78,TRUE,TRUE,FALSE
2021-06-28,2021,Jun,28,18:45:00,Summer,Night,Staten Island,Pool,Agency Produced Event,Nature,84,TRUE,TRUE,FALSE
2021-06-27,2021,Jun,27,00:00:00,Summer,Midnight,Manhattan,Other,Community Based Event,Mobile Unit,100,TRUE,TRUE,FALSE
2021-06-30,2021,Jun,30,15:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,0,TRUE,FALSE,FALSE
2021-06-26,2021,Jun,26,16:00:00,Summer,Afternoon,Manhattan,Playground,Community Based Event,Family Festival,60,TRUE,TRUE,FALSE
2021-06-30,2021,Jun,30,19:00:00,Summer,Night,Bronx,Park,Agency Produced Event,Arts/Culture,0,TRUE,TRUE,FALSE
2021-06-30,2021,Jun,30,00:00:00,Summer,Midnight,Queens,Park,Community Based Event,Mobile Unit,215,TRUE,TRUE,FALSE
2021-07-01,2021,Jul,1,15:00:00,Summer,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,48,TRUE,TRUE,FALSE
2021-07-02,2021,Jul,2,01:00:00,Summer,Midnight,Bronx,Playground,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-07-02,2021,Jul,2,15:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,13,FALSE,FALSE,TRUE
2021-07-06,2021,Jul,6,15:00:00,Summer,Afternoon,Bronx,Playground,Local Event,Academic/Out of School time,12,TRUE,FALSE,FALSE
2021-07-03,2021,Jul,3,20:00:00,Summer,Night,Queens,Park,Community Based Event,Mobile Unit,34,TRUE,TRUE,FALSE
2021-07-01,2021,Jul,1,20:00:00,Summer,Night,Queens,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-07-06,2021,Jul,6,19:00:00,Summer,Night,Queens,Pool,Agency Produced Event,Nature,25,TRUE,TRUE,FALSE
2021-07-02,2021,Jul,2,19:00:00,Summer,Night,Queens,Pool,Agency Produced Event,Nature,5,TRUE,TRUE,FALSE
2021-07-02,2021,Jul,2,19:00:00,Summer,Night,Queens,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-07-06,2021,Jul,6,18:00:00,Summer,Night,Bronx,Playground,Local Event,Academic/Out of School time,12,TRUE,FALSE,FALSE
2021-07-07,2021,Jul,7,15:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,0,TRUE,FALSE,FALSE
2021-07-07,2021,Jul,7,19:00:00,Summer,Night,Bronx,Park,Agency Produced Event,Arts/Culture,12,TRUE,TRUE,FALSE
2021-07-07,2021,Jul,7,15:00:00,Summer,Afternoon,Bronx,Playground,Local Event,Academic/Out of School time,15,TRUE,TRUE,FALSE
2021-07-07,2021,Jul,7,19:00:00,Summer,Night,Bronx,Playground,Local Event,Arts/Culture,25,TRUE,TRUE,FALSE
2021-06-03,2021,Jun,3,01:00:00,Summer,Midnight,Brooklyn,Recreation Center,Community Based Event,Mobile Unit,50,TRUE,TRUE,FALSE
2021-06-11,2021,Jun,11,01:00:00,Summer,Midnight,Brooklyn,Recreation Center,Community Based Event,Mobile Unit,60,TRUE,TRUE,FALSE
2021-06-18,2021,Jun,18,01:00:00,Summer,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,50,FALSE,FALSE,TRUE
2021-06-06,2021,Jun,6,01:00:00,Summer,Midnight,Brooklyn,Playground,Community Based Event,Mobile Unit,30,TRUE,TRUE,FALSE
2021-06-13,2021,Jun,13,01:00:00,Summer,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,40,TRUE,TRUE,FALSE
2021-06-27,2021,Jun,27,01:00:00,Summer,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,200,TRUE,TRUE,FALSE
2021-06-19,2021,Jun,19,01:00:00,Summer,Midnight,Brooklyn,Playground,Community Based Event,Mobile Unit,60,FALSE,FALSE,TRUE
2021-06-26,2021,Jun,26,01:00:00,Summer,Midnight,Brooklyn,Playground,Community Based Event,Mobile Unit,40,TRUE,TRUE,FALSE
2021-06-25,2021,Jun,25,01:00:00,Summer,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,250,TRUE,TRUE,FALSE
2021-06-05,2021,Jun,5,01:00:00,Summer,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-06-20,2021,Jun,20,01:00:00,Summer,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-06-28,2021,Jun,28,01:00:00,Summer,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,90,TRUE,TRUE,FALSE
2021-06-29,2021,Jun,29,01:00:00,Summer,Midnight,Brooklyn,Playground,Community Based Event,Mobile Unit,40,TRUE,TRUE,FALSE
2021-06-30,2021,Jun,30,01:00:00,Summer,Midnight,Brooklyn,Playground,Community Based Event,Mobile Unit,50,TRUE,TRUE,FALSE
2021-07-08,2021,Jul,8,19:00:00,Summer,Night,Bronx,Pool,Agency Produced Event,Nature,0,TRUE,TRUE,FALSE
2021-07-08,2021,Jul,8,16:00:00,Summer,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,25,TRUE,TRUE,FALSE
2021-07-01,2021,Jul,1,01:00:00,Summer,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-06-11,2021,Jun,11,22:00:00,Summer,Night,Staten Island,Park,Agency Produced Event,Arts/Culture,58,FALSE,FALSE,TRUE
2021-06-26,2021,Jun,26,15:00:00,Summer,Afternoon,Staten Island,Park,Agency Produced Event,Mobile Unit,50,TRUE,TRUE,FALSE
2021-07-09,2021,Jul,9,14:00:00,Summer,Afternoon,Staten Island,Park,Agency Produced Event,Arts/Culture,25,TRUE,TRUE,FALSE
2021-07-08,2021,Jul,8,07:00:00,Summer,Morning,Staten Island,Park,Agency Produced Event,Arts/Culture,20,TRUE,TRUE,FALSE
2021-07-08,2021,Jul,8,13:00:00,Summer,Afternoon,Bronx,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-06-26,2021,Jun,26,00:00:00,Summer,Midnight,Staten Island,Park,Agency Produced Event,Mobile Unit,39,TRUE,TRUE,FALSE
2021-07-09,2021,Jul,9,15:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,16,FALSE,FALSE,TRUE
2021-07-03,2021,Jul,3,15:00:00,Summer,Afternoon,Staten Island,Park,Agency Produced Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-06-27,2021,Jun,27,00:00:00,Summer,Midnight,Staten Island,Park,Agency Produced Event,Mobile Unit,50,TRUE,TRUE,FALSE
2021-07-04,2021,Jul,4,00:00:00,Summer,Midnight,Staten Island,Park,Agency Produced Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-07-03,2021,Jul,3,18:00:00,Summer,Night,Staten Island,Park,Agency Produced Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-07-06,2021,Jul,6,13:00:00,Summer,Afternoon,Bronx,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-07-03,2021,Jul,3,00:00:00,Summer,Midnight,Staten Island,Park,Agency Produced Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-07-09,2021,Jul,9,19:00:00,Summer,Night,Queens,Pool,Agency Produced Event,Nature,7,TRUE,TRUE,FALSE
2021-07-01,2021,Jul,1,04:00:00,Summer,Midnight,Staten Island,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-07-02,2021,Jul,2,13:00:00,Summer,Afternoon,Bronx,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-07-02,2021,Jul,2,13:00:00,Summer,Afternoon,Bronx,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-07-10,2021,Jul,10,15:00:00,Summer,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,60,TRUE,TRUE,FALSE
2021-07-09,2021,Jul,9,18:30:00,Summer,Night,Staten Island,Pool,Local Event,Nature,22,TRUE,TRUE,FALSE
2021-06-29,2021,Jun,29,19:00:00,Summer,Night,Bronx,Pool,Agency Produced Event,Nature,38,TRUE,FALSE,FALSE
2021-07-08,2021,Jul,8,18:45:00,Summer,Night,Manhattan,Pool,Agency Produced Event,Nature,5,TRUE,TRUE,FALSE
2021-06-29,2021,Jun,29,19:40:00,Summer,Night,Bronx,Pool,Agency Produced Event,Nature,58,TRUE,FALSE,FALSE
2021-07-09,2021,Jul,9,19:00:00,Summer,Night,Staten Island,Pool,Agency Produced Event,Nature,22,TRUE,TRUE,FALSE
2021-07-07,2021,Jul,7,18:45:00,Summer,Night,Manhattan,Pool,Agency Produced Event,Nature,20,TRUE,TRUE,FALSE
2021-07-06,2021,Jul,6,19:00:00,Summer,Night,Bronx,Pool,Agency Produced Event,Nature,32,TRUE,FALSE,FALSE
2021-07-02,2021,Jul,2,19:00:00,Summer,Night,Staten Island,Pool,Agency Produced Event,Nature,5,TRUE,TRUE,FALSE
2021-07-08,2021,Jul,8,15:00:00,Summer,Afternoon,Bronx,Playground,Local Event,Academic/Out of School time,10,TRUE,TRUE,FALSE
2021-07-09,2021,Jul,9,15:00:00,Summer,Afternoon,Bronx,Playground,Local Event,Academic/Out of School time,10,TRUE,TRUE,FALSE
2021-07-12,2021,Jul,12,17:30:00,Summer,Afternoon,Bronx,Playground,Local Event,Academic/Out of School time,9,TRUE,TRUE,FALSE
2021-07-12,2021,Jul,12,15:00:00,Summer,Afternoon,Bronx,Playground,Local Event,Academic/Out of School time,8,TRUE,TRUE,FALSE
2021-07-12,2021,Jul,12,19:00:00,Summer,Night,Brooklyn,Pool,Agency Produced Event,Nature,0,TRUE,TRUE,FALSE
2021-06-29,2021,Jun,29,18:45:00,Summer,Night,Manhattan,Pool,Community Based Event,Nature,31,TRUE,TRUE,FALSE
2021-07-10,2021,Jul,10,20:00:00,Summer,Night,Queens,Playground,Community Based Event,Mobile Unit,135,TRUE,TRUE,FALSE
2021-07-12,2021,Jul,12,18:50:00,Summer,Night,Staten Island,Pool,Agency Produced Event,Nature,7,TRUE,TRUE,FALSE
2021-07-09,2021,Jul,9,21:00:00,Summer,Night,Queens,Park,Community Based Event,Mobile Unit,82,TRUE,TRUE,FALSE
2021-06-28,2021,Jun,28,19:00:00,Summer,Night,Brooklyn,Pool,Agency Produced Event,Nature,17,TRUE,TRUE,FALSE
2021-07-02,2021,Jul,2,19:00:00,Summer,Night,Brooklyn,Pool,Agency Produced Event,Nature,15,TRUE,TRUE,FALSE
2021-07-13,2021,Jul,13,15:00:00,Summer,Afternoon,Bronx,Playground,Local Event,Academic/Out of School time,10,TRUE,TRUE,FALSE
2021-07-13,2021,Jul,13,17:00:00,Summer,Afternoon,Bronx,Playground,Local Event,Academic/Out of School time,20,TRUE,FALSE,FALSE
2021-07-07,2021,Jul,7,15:00:00,Summer,Afternoon,Queens,Park,Community Based Event,Mobile Unit,8,TRUE,TRUE,FALSE
2021-07-14,2021,Jul,14,19:00:00,Summer,Night,Bronx,Park,Agency Produced Event,Arts/Culture,6,TRUE,TRUE,FALSE
2021-07-05,2021,Jul,5,19:00:00,Summer,Night,Brooklyn,Pool,Agency Produced Event,Nature,10,TRUE,TRUE,FALSE
2021-07-14,2021,Jul,14,14:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,0,TRUE,FALSE,FALSE
2021-07-14,2021,Jul,14,19:00:00,Summer,Night,Queens,Pool,Agency Produced Event,Nature,10,TRUE,TRUE,FALSE
2021-07-13,2021,Jul,13,19:00:00,Summer,Night,Bronx,Pool,Agency Produced Event,Nature,14,TRUE,FALSE,FALSE
2021-07-14,2021,Jul,14,19:00:00,Summer,Night,Bronx,Playground,Local Event,Arts/Culture,12,TRUE,TRUE,FALSE
2021-07-13,2021,Jul,13,15:00:00,Summer,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,95,TRUE,TRUE,FALSE
2021-07-15,2021,Jul,15,01:00:00,Summer,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,45,TRUE,TRUE,FALSE
2021-07-14,2021,Jul,14,15:00:00,Summer,Afternoon,Bronx,Playground,Local Event,Academic/Out of School time,2,TRUE,FALSE,FALSE
2021-06-12,2021,Jun,12,00:30:00,Summer,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,300,TRUE,TRUE,FALSE
2021-07-08,2021,Jul,8,15:00:00,Summer,Afternoon,Queens,Playground,Community Based Event,Mobile Unit,30,TRUE,TRUE,FALSE
2021-07-11,2021,Jul,11,01:00:00,Summer,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,85,TRUE,TRUE,FALSE
2021-07-02,2021,Jul,2,00:30:00,Summer,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-06-12,2021,Jun,12,01:00:00,Summer,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,200,TRUE,TRUE,FALSE
2021-07-09,2021,Jul,9,00:30:00,Summer,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-07-08,2021,Jul,8,00:30:00,Summer,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
